Frequency	Channel A
(MHz)	(dBu)

5.09548187	-79.71805000
5.09643555	-76.37331000
5.09738922	-70.72366000
5.09834290	-74.42628000
5.09929657	-85.93730000
5.10025024	-85.98740000
5.10120392	-77.89185000
5.10215759	-79.49054000
5.10311127	-80.64640000
5.10406494	-74.12216000
5.10501862	-74.37239000
5.10597229	-76.89347000
5.10692596	-77.02673000
5.10787964	-80.33432000
5.10883331	-77.80637000
5.10978699	-70.30135000
5.11074066	-71.33716000
5.11169434	-73.25708000
5.11264801	-73.06687000
5.11360168	-73.34967000
5.11455536	-75.14055000
5.11550903	-77.64330000
5.11646271	-81.79030000
5.11741638	-84.04120000
5.11837006	-72.99426000
5.11932373	-69.96751000
5.12027740	-68.94845000
5.12123108	-70.55241000
5.12218475	-75.33627000
5.12313843	-78.79308000
5.12409210	-80.31350000
5.12504578	-87.32238000
5.12599945	-76.33038000
5.12695313	-71.44447000
5.12790680	-73.57211000
5.12886047	-79.74664000
5.12981415	-70.22740000
5.13076782	-72.13953000
5.13172150	-76.82722000
5.13267517	-83.65494000
5.13362885	-79.20044000
5.13458252	-71.67939000
5.13553619	-71.08635000
5.13648987	-73.87864000
5.13744354	-86.08755000
5.13839722	-80.99915000
5.13935089	-82.09769000
5.14030457	-97.07574000
5.14125824	-78.47743000
5.14221191	-75.40855000
5.14316559	-81.98410000
5.14411926	-84.97649000
5.14507294	-82.93250000
5.14602661	-75.27389000
5.14698029	-73.48812000
5.14793396	-73.83960000
5.14888763	-81.29825000
5.14984131	-95.32327000
5.15079498	-78.38969000
5.15174866	-74.13537000
5.15270233	-74.71088000
5.15365601	-76.41759000
5.15460968	-78.84455000
5.15556335	-68.81585000
5.15651703	-67.27917000
5.15747070	-68.53269000
5.15842438	-72.21740000
5.15937805	-76.38929000
5.16033173	-83.87803000
5.16128540	-82.63721000
5.16223907	-77.06574000
5.16319275	-74.44090000
5.16414642	-73.84338000
5.16510010	-75.28891000
5.16605377	-74.71498000
5.16700745	-72.01751000
5.16796112	-75.90263000
5.16891479	-75.33278000
5.16986847	-70.78107000
5.17082214	-77.21054000
5.17177582	-71.21187000
5.17272949	-71.38354000
5.17368317	-79.53011000
5.17463684	-74.13029000
5.17559052	-72.69224000
5.17654419	-74.54849000
5.17749786	-80.44618000
5.17845154	-75.69003000
5.17940521	-70.98239000
5.18035889	-70.47173000
5.18131256	-72.37171000
5.18226624	-79.37439000
5.18321991	-91.99093000
5.18417358	-87.76466000
5.18512726	-75.83444000
5.18608093	-76.87469000
5.18703461	-81.35629000
5.18798828	-71.92773000
5.18894196	-73.57904000
5.18989563	-84.21196000
5.19084930	-73.12229000
5.19180298	-76.90513000
5.19275665	-85.72747000
5.19371033	-86.96870000
5.19466400	-80.28157000
5.19561768	-75.87279000
5.19657135	-80.56144000
5.19752502	-81.21551000
5.19847870	-84.08224000
5.19943237	-79.74964000
5.20038605	-84.25224000
5.20133972	-87.23686000
5.20229340	-83.59559000
5.20324707	-80.99837000
5.20420074	-80.50304000
5.20515442	-85.25043000
5.20610809	-73.87250000
5.20706177	-73.38164000
5.20801544	-76.23608000
5.20896912	-87.48409000
5.20992279	-80.66433000
5.21087646	-86.82979000
5.21183014	-79.98984000
5.21278381	-79.76993000
5.21373749	-77.94519000
5.21469116	-77.81010000
5.21564484	-85.84109000
5.21659851	-73.32967000
5.21755219	-74.32443000
5.21850586	-81.60026000
5.21945953	-76.47036000
5.22041321	-78.73422000
5.22136688	-75.62541000
5.22232056	-74.58263000
5.22327423	-73.87333000
5.22422791	-78.03532000
5.22518158	-80.42589000
5.22613525	-79.49052000
5.22708893	-81.88340000
5.22804260	-90.15220000
5.22899628	-72.50317000
5.22994995	-72.20597000
5.23090363	-80.75467000
5.23185730	-84.45039000
5.23281097	-80.41126000
5.23376465	-79.91090000
5.23471832	-84.62511000
5.23567200	-82.04102000
5.23662567	-83.47603000
5.23757935	-78.00096000
5.23853302	-75.34988000
5.23948669	-75.13855000
5.24044037	-74.81264000
5.24139404	-70.67803000
5.24234772	-70.21720000
5.24330139	-72.45474000
5.24425507	-73.89640000
5.24520874	-80.74817000
5.24616241	-76.17719000
5.24711609	-74.22668000
5.24806976	-81.17093000
5.24902344	-77.63803000
5.24997711	-82.89159000
5.25093079	-72.17912000
5.25188446	-71.77256000
5.25283813	-81.25786000
5.25379181	-75.78599000
5.25474548	-70.08331000
5.25569916	-70.59040000
5.25665283	-71.95714000
5.25760651	-72.98479000
5.25856018	-77.80540000
5.25951385	-90.02589000
5.26046753	-80.52014000
5.26142120	-84.18202000
5.26237488	-78.12686000
5.26332855	-79.24197000
5.26428223	-76.49155000
5.26523590	-76.68296000
5.26618958	-82.53339000
5.26714325	-87.18175000
5.26809692	-84.36887000
5.26905060	-78.71416000
5.27000427	-75.61494000
5.27095795	-74.47396000
5.27191162	-81.25777000
5.27286530	-73.93617000
5.27381897	-81.30908000
5.27477264	-76.18526000
5.27572632	-76.10568000
5.27667999	-76.92657000
5.27763367	-75.93925000
5.27858734	-71.52635000
5.27954102	-72.35734000
5.28049469	-76.47861000
5.28144836	-71.92853000
5.28240204	-77.51411000
5.28335571	-84.90685000
5.28430939	-72.40582000
5.28526306	-72.60120000
5.28621674	-91.04767000
5.28717041	-73.80644000
5.28812408	-74.94983000
5.28907776	-82.48735000
5.29003143	-86.88297000
5.29098511	-74.90935000
5.29193878	-68.90626000
5.29289246	-68.87064000
5.29384613	-72.12437000
5.29479980	-83.04285000
5.29575348	-81.15177000
5.29670715	-80.85136000
5.29766083	-75.42888000
5.29861450	-75.42268000
5.29956818	-78.11469000
5.30052185	-75.37335000
5.30147552	-80.23932000
5.30242920	-73.95419000
5.30338287	-68.59912000
5.30433655	-70.69116000
5.30529022	-73.29074000
5.30624390	-71.61979000
5.30719757	-71.28690000
5.30815125	-71.62093000
5.30910492	-75.61567000
5.31005859	-87.82289000
5.31101227	-78.57911000
5.31196594	-76.35040000
5.31291962	-76.86333000
5.31387329	-69.57083000
5.31482697	-73.08730000
5.31578064	-73.90701000
5.31673431	-74.36411000
5.31768799	-95.10624000
5.31864166	-73.55254000
5.31959534	-73.55090000
5.32054901	-76.24317000
5.32150269	-74.45416000
5.32245636	-77.82289000
5.32341003	-76.95466000
5.32436371	-72.13586000
5.32531738	-68.85244000
5.32627106	-67.25274000
5.32722473	-67.45540000
5.32817841	-68.29537000
5.32913208	-70.93672000
5.33008575	-73.36135000
5.33103943	-84.58502000
5.33199310	-84.16824000
5.33294678	-73.54910000
5.33390045	-70.78062000
5.33485413	-74.92365000
5.33580780	-80.00722000
5.33676147	-77.77587000
5.33771515	-94.53876000
5.33866882	-73.25753000
5.33962250	-74.21906000
5.34057617	-84.74165000
5.34152985	-75.44546000
5.34248352	-73.51359000
5.34343719	-77.77068000
5.34439087	-84.44991000
5.34534454	-79.94659000
5.34629822	-75.93546000
5.34725189	-76.15942000
5.34820557	-75.94643000
5.34915924	-78.13669000
5.35011292	-82.07996000
5.35106659	-81.62117000
5.35202026	-79.73662000
5.35297394	-70.69920000
5.35392761	-66.87132000
5.35488129	-68.26310000
5.35583496	-74.74474000
5.35678864	-91.25725000
5.35774231	-85.19543000
5.35869598	-77.60204000
5.35964966	-80.77003000
5.36060333	-76.36339000
5.36155701	-74.95705000
5.36251068	-76.88321000
5.36346436	-85.38262000
5.36441803	-75.52175000
5.36537170	-72.51150000
5.36632538	-79.01586000
5.36727905	-84.36566000
5.36823273	-80.28717000
5.36918640	-76.11403000
5.37014008	-78.15738000
5.37109375	-73.62919000
5.37204742	-72.86317000
5.37300110	-79.04730000
5.37395477	-72.57059000
5.37490845	-74.16881000
5.37586212	-89.87373000
5.37681580	-77.81846000
5.37776947	-71.51542000
5.37872314	-73.74666000
5.37967682	-76.08746000
5.38063049	-76.51186000
5.38158417	-78.21175000
5.38253784	-74.79331000
5.38349152	-71.70648000
5.38444519	-71.40123000
5.38539886	-76.82757000
5.38635254	-72.79929000
5.38730621	-70.42510000
5.38825989	-74.72542000
5.38921356	-71.71912000
5.39016724	-69.48199000
5.39112091	-71.98486000
5.39207458	-74.80540000
5.39302826	-100.11170000
5.39398193	-76.56281000
5.39493561	-71.88630000
5.39588928	-72.27916000
5.39684296	-71.35420000
5.39779663	-67.10280000
5.39875031	-68.15192000
5.39970398	-74.99010000
5.40065765	-73.88287000
5.40161133	-74.64628000
5.40256500	-80.73933000
5.40351868	-67.23389000
5.40447235	-65.92474000
5.40542603	-70.00867000
5.40637970	-77.51284000
5.40733337	-75.83202000
5.40828705	-78.61535000
5.40924072	-88.04080000
5.41019440	-85.29134000
5.41114807	-77.36934000
5.41210175	-82.98454000
5.41305542	-82.29893000
5.41400909	-82.40439000
5.41496277	-84.94964000
5.41591644	-78.08035000
5.41687012	-79.07422000
5.41782379	-74.40335000
5.41877747	-73.17959000
5.41973114	-81.28539000
5.42068481	-84.11786000
5.42163849	-89.28131000
5.42259216	-79.93568000
5.42354584	-71.56302000
5.42449951	-70.73682000
5.42545319	-82.68575000
5.42640686	-73.04486000
5.42736053	-70.23572000
5.42831421	-70.21564000
5.42926788	-71.14689000
5.43022156	-83.66185000
5.43117523	-80.24164000
5.43212891	-83.72960000
5.43308258	-72.77657000
5.43403625	-74.48114000
5.43498993	-75.49704000
5.43594360	-71.19105000
5.43689728	-70.29243000
5.43785095	-71.13420000
5.43880463	-75.92127000
5.43975830	-76.03577000
5.44071198	-81.95250000
5.44166565	-92.72919000
5.44261932	-75.70952000
5.44357300	-70.60580000
5.44452667	-72.18238000
5.44548035	-90.97731000
5.44643402	-76.40105000
5.44738770	-77.12418000
5.44834137	-86.08580000
5.44929504	-78.67263000
5.45024872	-73.31682000
5.45120239	-75.56634000
5.45215607	-82.45418000
5.45310974	-85.68198000
5.45406342	-77.91676000
5.45501709	-75.36561000
5.45597076	-84.41247000
5.45692444	-84.12756000
5.45787811	-87.54334000
5.45883179	-83.86446000
5.45978546	-80.04323000
5.46073914	-73.19193000
5.46169281	-71.70500000
5.46264648	-75.25984000
5.46360016	-79.71114000
5.46455383	-82.81231000
5.46550751	-72.69954000
5.46646118	-72.30699000
5.46741486	-71.23109000
5.46836853	-70.96878000
5.46932220	-74.39094000
5.47027588	-85.48302000
5.47122955	-79.41695000
5.47218323	-78.25822000
5.47313690	-78.51073000
5.47409058	-72.30555000
5.47504425	-71.61835000
5.47599792	-74.09895000
5.47695160	-79.50863000
5.47790527	-83.00445000
5.47885895	-69.92736000
5.47981262	-66.54985000
5.48076630	-69.35977000
5.48171997	-75.39511000
5.48267365	-76.19422000
5.48362732	-73.14558000
5.48458099	-70.49508000
5.48553467	-68.63058000
5.48648834	-70.61317000
5.48744202	-78.86806000
5.48839569	-76.90344000
5.48934937	-77.52650000
5.49030304	-75.56493000
5.49125671	-74.99065000
5.49221039	-80.86058000
5.49316406	-81.71687000
5.49411774	-73.00824000
5.49507141	-73.27641000
5.49602509	-74.77267000
5.49697876	-76.15343000
5.49793243	-77.11940000
5.49888611	-76.09277000
5.49983978	-76.45734000
5.50079346	-84.45027000
5.50174713	-79.01620000
5.50270081	-84.66460000
5.50365448	-80.81776000
5.50460815	-78.60413000
5.50556183	-81.58180000
5.50651550	-72.80234000
5.50746918	-71.75090000
5.50842285	-74.34552000
5.50937653	-73.82990000
5.51033020	-75.35245000
5.51128387	-89.79356000
5.51223755	-80.31029000
5.51319122	-82.08017000
5.51414490	-79.43172000
5.51509857	-76.32756000
5.51605225	-78.64988000
5.51700592	-87.11223000
5.51795959	-92.45331000
5.51891327	-80.31133000
5.51986694	-76.69228000
5.52082062	-75.91658000
5.52177429	-77.20550000
5.52272797	-73.92309000
5.52368164	-69.28227000
5.52463531	-71.19009000
5.52558899	-73.51564000
5.52654266	-72.78747000
5.52749634	-72.29282000
5.52845001	-70.75657000
5.52940369	-69.94804000
5.53035736	-69.20583000
5.53131104	-71.98004000
5.53226471	-76.35194000
5.53321838	-81.93748000
5.53417206	-89.14138000
5.53512573	-75.29561000
5.53607941	-71.81406000
5.53703308	-78.22429000
5.53798676	-89.02701000
5.53894043	-78.59234000
5.53989410	-80.83602000
5.54084778	-89.26759000
5.54180145	-81.91174000
5.54275513	-73.93632000
5.54370880	-73.42822000
5.54466248	-78.85947000
5.54561615	-71.83967000
5.54656982	-74.08510000
5.54752350	-77.06905000
5.54847717	-76.69246000
5.54943085	-78.62744000
5.55038452	-80.66010000
5.55133820	-81.99495000
5.55229187	-77.75888000
5.55324554	-77.72295000
5.55419922	-77.04093000
5.55515289	-82.90773000
5.55610657	-74.79705000
5.55706024	-72.43504000
5.55801392	-85.27599000
5.55896759	-77.23672000
5.55992126	-76.51447000
5.56087494	-72.71197000
5.56182861	-76.48459000
5.56278229	-74.85583000
5.56373596	-81.50568000
5.56468964	-83.85175000
5.56564331	-82.14240000
5.56659698	-75.98834000
5.56755066	-72.07511000
5.56850433	-73.03481000
5.56945801	-80.59782000
5.57041168	-78.58073000
5.57136536	-75.69695000
5.57231903	-76.49883000
5.57327271	-72.82495000
5.57422638	-73.44477000
5.57518005	-84.70824000
5.57613373	-71.54584000
5.57708740	-72.74142000
5.57804108	-75.80128000
5.57899475	-77.98326000
5.57994843	-75.08254000
5.58090210	-73.97710000
5.58185577	-80.93951000
5.58280945	-81.72886000
5.58376312	-77.99674000
5.58471680	-82.42509000
5.58567047	-76.27039000
5.58662415	-73.37411000
5.58757782	-75.19528000
5.58853149	-78.87910000
5.58948517	-76.90861000
5.59043884	-72.06087000
5.59139252	-69.26809000
5.59234619	-71.91603000
5.59329987	-76.45789000
5.59425354	-77.34467000
5.59520721	-77.37035000
5.59616089	-81.11568000
5.59711456	-79.42207000
5.59806824	-85.88703000
5.59902191	-83.47681000
5.59997559	-76.42667000
5.60092926	-73.93240000
5.60188293	-73.47898000
5.60283661	-79.63227000
5.60379028	-87.50571000
5.60474396	-77.00858000
5.60569763	-71.90235000
5.60665131	-70.71141000
5.60760498	-70.45154000
5.60855865	-70.70947000
5.60951233	-71.84808000
5.61046600	-73.62247000
5.61141968	-79.72121000
5.61237335	-77.34679000
5.61332703	-75.67529000
5.61428070	-74.80460000
5.61523438	-70.00140000
5.61618805	-69.79643000
5.61714172	-80.99185000
5.61809540	-77.25594000
5.61904907	-74.46525000
5.62000275	-76.60330000
5.62095642	-83.09449000
5.62191010	-76.53508000
5.62286377	-71.59234000
5.62381744	-74.69547000
5.62477112	-77.31345000
5.62572479	-72.34846000
5.62667847	-70.93436000
5.62763214	-72.27081000
5.62858582	-72.91178000
5.62953949	-74.96931000
5.63049316	-77.31583000
5.63144684	-82.39290000
5.63240051	-81.18446000
5.63335419	-77.07102000
5.63430786	-78.26754000
5.63526154	-77.00768000
5.63621521	-72.38852000
5.63716888	-73.25486000
5.63812256	-84.13222000
5.63907623	-83.30983000
5.64002991	-81.49768000
5.64098358	-77.51319000
5.64193726	-74.37150000
5.64289093	-76.30396000
5.64384460	-72.57495000
5.64479828	-71.88360000
5.64575195	-76.34361000
5.64670563	-80.57053000
5.64765930	-76.05341000
5.64861298	-76.02029000
5.64956665	-93.61858000
5.65052032	-74.55396000
5.65147400	-74.03017000
5.65242767	-81.77600000
5.65338135	-78.88564000
5.65433502	-73.03522000
5.65528870	-73.13094000
5.65624237	-75.46819000
5.65719604	-76.79288000
5.65814972	-75.28281000
5.65910339	-71.30036000
5.66005707	-72.41394000
5.66101074	-73.62393000
5.66196442	-76.52266000
5.66291809	-73.20463000
5.66387177	-76.36864000
5.66482544	-86.23818000
5.66577911	-76.22112000
5.66673279	-75.09220000
5.66768646	-77.92323000
5.66864014	-90.12505000
5.66959381	-74.76830000
5.67054749	-73.56212000
5.67150116	-73.31420000
5.67245483	-71.06822000
5.67340851	-77.28886000
5.67436218	-75.50637000
5.67531586	-74.07731000
5.67626953	-75.65330000
5.67722321	-76.11953000
5.67817688	-77.00320000
5.67913055	-77.98892000
5.68008423	-79.03513000
5.68103790	-71.04919000
5.68199158	-68.91388000
5.68294525	-71.35032000
5.68389893	-82.35057000
5.68485260	-76.95113000
5.68580627	-72.04265000
5.68675995	-70.79235000
5.68771362	-73.55222000
5.68866730	-83.44743000
5.68962097	-85.78560000
5.69057465	-74.75228000
5.69152832	-79.65940000
5.69248199	-80.42232000
5.69343567	-75.99094000
5.69438934	-79.68005000
5.69534302	-81.53103000
5.69629669	-80.35653000
5.69725037	-73.46509000
5.69820404	-71.98280000
5.69915771	-73.72029000
5.70011139	-83.09869000
5.70106506	-81.53891000
5.70201874	-75.60916000
5.70297241	-76.58633000
5.70392609	-72.41576000
5.70487976	-69.30054000
5.70583344	-74.23750000
5.70678711	-80.32118000
5.70774078	-73.42281000
5.70869446	-79.43151000
5.70964813	-78.89098000
5.71060181	-79.83134000
5.71155548	-74.61958000
5.71250916	-67.66618000
5.71346283	-69.97340000
5.71441650	-85.83711000
5.71537018	-75.44036000
5.71632385	-74.10237000
5.71727753	-76.83640000
5.71823120	-77.63312000
5.71918488	-74.32382000
5.72013855	-70.79833000
5.72109222	-72.79434000
5.72204590	-80.85672000
5.72299957	-77.24786000
5.72395325	-69.06388000
5.72490692	-68.80632000
5.72586060	-72.90035000
5.72681427	-81.58513000
5.72776794	-77.10132000
5.72872162	-73.47598000
5.72967529	-72.90280000
5.73062897	-72.14623000
5.73158264	-74.35405000
5.73253632	-75.74165000
5.73348999	-73.14172000
5.73444366	-73.62119000
5.73539734	-73.28511000
5.73635101	-73.84512000
5.73730469	-77.35467000
5.73825836	-87.62627000
5.73921204	-80.24117000
5.74016571	-78.45801000
5.74111938	-87.83409000
5.74207306	-76.25179000
5.74302673	-82.47639000
5.74398041	-76.55344000
5.74493408	-77.48997000
5.74588776	-78.88982000
5.74684143	-75.89171000
5.74779510	-77.26928000
5.74874878	-93.46869000
5.74970245	-73.27345000
5.75065613	-68.03903000
5.75160980	-69.18361000
5.75256348	-71.08033000
5.75351715	-66.45428000
5.75447083	-66.56741000
5.75542450	-76.75391000
5.75637817	-75.56342000
5.75733185	-72.82811000
5.75828552	-71.97226000
5.75923920	-84.78558000
5.76019287	-79.41466000
5.76114655	-79.49443000
5.76210022	-80.67013000
5.76305389	-79.84475000
5.76400757	-78.42509000
5.76496124	-76.96637000
5.76591492	-73.60350000
5.76686859	-73.42783000
5.76782227	-76.64014000
5.76877594	-72.02036000
5.76972961	-70.80096000
5.77068329	-72.05188000
5.77163696	-71.11260000
5.77259064	-70.44355000
5.77354431	-72.93771000
5.77449799	-74.91345000
5.77545166	-74.42036000
5.77640533	-79.83054000
5.77735901	-78.42469000
5.77831268	-73.46205000
5.77926636	-72.21422000
5.78022003	-81.35287000
5.78117371	-85.57217000
5.78212738	-79.81990000
5.78308105	-98.61465000
5.78403473	-77.71819000
5.78498840	-76.30704000
5.78594208	-82.17110000
5.78689575	-81.04333000
5.78784943	-76.84439000
5.78880310	-83.88229000
5.78975677	-82.99136000
5.79071045	-75.42448000
5.79166412	-71.95485000
5.79261780	-79.49018000
5.79357147	-77.75159000
5.79452515	-77.94204000
5.79547882	-78.58043000
5.79643250	-71.50833000
5.79738617	-77.16700000
5.79833984	-78.03706000
5.79929352	-72.54436000
5.80024719	-69.61236000
5.80120087	-71.36749000
5.80215454	-68.25090000
5.80310822	-68.33079000
5.80406189	-75.57065000
5.80501556	-83.45656000
5.80596924	-75.37273000
5.80692291	-70.91046000
5.80787659	-71.16846000
5.80883026	-73.10446000
5.80978394	-72.44521000
5.81073761	-69.22214000
5.81169128	-73.07816000
5.81264496	-84.61948000
5.81359863	-78.23178000
5.81455231	-89.20044000
5.81550598	-83.50476000
5.81645966	-92.16321000
5.81741333	-78.63744000
5.81836700	-81.41154000
5.81932068	-81.10997000
5.82027435	-77.83700000
5.82122803	-81.33575000
5.82218170	-87.09059000
5.82313538	-83.05951000
5.82408905	-80.97736000
5.82504272	-77.27924000
5.82599640	-75.46508000
5.82695007	-80.93022000
5.82790375	-98.94443000
5.82885742	-87.10758000
5.82981110	-83.20709000
5.83076477	-79.02908000
5.83171844	-77.11824000
5.83267212	-81.06889000
5.83362579	-81.46767000
5.83457947	-79.82027000
5.83553314	-78.87986000
5.83648682	-81.95046000
5.83744049	-82.22467000
5.83839417	-74.17479000
5.83934784	-75.28140000
5.84030151	-85.97153000
5.84125519	-75.50085000
5.84220886	-72.24088000
5.84316254	-80.99503000
5.84411621	-84.31216000
5.84506989	-83.13643000
5.84602356	-86.75945000
5.84697723	-87.47075000
5.84793091	-74.21475000
5.84888458	-73.44125000
5.84983826	-100.09000000
5.85079193	-72.31825000
5.85174561	-70.49315000
5.85269928	-72.28313000
5.85365295	-75.51384000
5.85460663	-70.27259000
5.85556030	-70.65253000
5.85651398	-76.58173000
5.85746765	-89.13831000
